"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid2654621"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium wakonense"
"txid742816"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas funiformis"
"txid158847"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas hypermegale"
"txid491921"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas rupellensis"
"txid156456"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Anaeroglobus"	"s__Anaeroglobus geminatus"
"txid1852378"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Caecibacter"	"s__Caecibacter massiliensis"
"txid1852379"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Colibacter"	"s__Colibacter massiliensis"
"txid1122219"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera cerevisiae"
"txid1064535"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera elsdenii"
"txid1675036"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera hexanoica"
"txid879612"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera indica"
"txid1232428"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera massiliensis"
"txid187326"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera micronuciformis"
"txid349095"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera paucivorans"
"txid2144175"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera stantonii"
"txid349094"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera sueciensis"
"txid1111454"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis"
"txid2045301"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis Bordigoni et al. 2020"
"txid1936062"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella massiliensis"
"txid850"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium mortiferum"
"txid852"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium perfoetens"
"txid856"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium varium"
"txid1852381"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Duodenibacillus"	"s__Duodenibacillus massiliensis"
"txid2584944"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella faecalis"
"txid1944635"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella seckii"
"txid1107316"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria oralis"
"txid824"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter gracilis"
"txid179995"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Anaerobiospirillum"	"s__Anaerobiospirillum thomasii"
"txid762983"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Succinatimonas"	"s__Succinatimonas hippei"
"txid881260"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter bugandensis"
"txid2497875"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter chuandaensis"
"txid550"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter cloacae"
"txid299767"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter ludwigii"
"txid2529382"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter quasihormaechei"
"txid2497436"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter quasiroggenkampii"
"txid2071710"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter sichuanensis"
"txid585054"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia fergusonii"
"txid1499973"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia marmotae"
"txid621"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella boydii"
"txid622"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella dysenteriae"
"txid623"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella flexneri"
"txid624"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella sonnei"
"txid549"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Erwiniaceae"	"g__Pantoea"	"s__Pantoea agglomerans"
"txid584"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Morganellaceae"	"g__Proteus"	"s__Proteus mirabilis"
"txid985008"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__Aggregatibacter aphrophilus"
"txid733"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Canicola"	"s__Canicola haemoglobinophilus"
"txid1461579"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus massiliensis"
"txid85403"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Mannheimia"	"s__Mannheimia ruminalis"
"txid2316085"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas bubulae"
"txid296"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas fragi"
"txid122355"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas psychrophila"
"txid1608994"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas weihenstephanensis"
